date_time,Aggressive Allocation,Alternative Miscellaneous,Asia Equity,Asia ex-Japan Equity,Cautious Allocation,Commodities Broad Basket,Communications Sector Equity,Consumer Goods & Services Sector Equity,Emerging Markets Fixed Income,Energy Sector Equity,Equity Miscellaneous,Europe Emerging Markets Equity,Europe Equity Large Cap,Europe Equity Mid/Small Cap,Financials Sector Equity,Fixed Income Miscellaneous,Flexible Allocation,Global Emerging Markets Equity,Global Equity Large Cap,Global Equity Mid/Small Cap,Global Fixed Income,Global Macro,Greater China Equity,Healthcare Sector Equity,India Equity,Industrials Sector Equity,Infrastructure Sector Equity,Japan Equity,Latin America Equity,Long/Short Equity,Market Neutral,Moderate Allocation,Multialternative,Natural Resources Sector Equity,Options Trading,Precious Metals Sector Equity,Real Estate Sector Equity,Target Date,Technology Sector Equity,US Equity Large Cap Blend,US Equity Large Cap Growth,US Equity Large Cap Value,US Equity Mid Cap,US Equity Small Cap,US Fixed Income,US Municipal Fixed Income,Utilities Sector Equity
2020-01-09 14:30:00,16.53223214285714,10.140000000000002,23.493333333333336,22.004117647058823,12.210882352941177,5.498,22.169999999999998,33.447,9.82354696969697,12.513488372093027,13.210833333333333,15.366,27.61125,22.486666666666668,37.74333333333333,11.885714285714284,31.069402985074614,21.543665775862067,21.94403631284917,19.149078014184397,10.589821428571426,13.724285714285713,30.42657142857143,41.08416666666667,24.875,61.395,16.245769230769227,24.232857142857142,43.824999999999996,13.714266666666665,13.157857142857145,17.621239436619707,13.219722222222222,36.51857142857143,16.94107142857143,19.901304347826084,20.472014925373124,14.109419642857148,43.58116883116883,36.659744779582354,34.25395927601808,24.238566775244305,28.35671111111113,24.854568888888878,12.249064171123,12.076428571428568,20.635833333333334
2020-01-10 14:30:00,16.50651785714286,10.291,23.563333333333333,22.061764705882354,12.155942857142858,5.51,22.135,33.29299999999999,9.696849315068492,12.459069767441859,13.186666666666662,15.339999999999998,27.5475,22.346666666666664,37.54833333333333,11.5555,31.566,21.754035087719274,21.84337500000001,19.12750000000001,10.564561403508769,13.535172413793104,30.49542857142857,41.042708333333344,25.025000000000002,61.125,15.441515151515155,21.906,43.69749999999999,13.735068493150685,13.07,17.605521126760557,13.26657142857143,36.455,16.931071428571425,20.190869565217387,20.41919708029198,14.091339285714275,43.49012987012988,36.53148148148145,34.21493212669684,24.152736156351775,28.407225950782987,24.770495555555552,12.304781491002574,12.137857142857143,20.680833333333336
2020-01-13 14:30:00,16.595491071428576,10.166000000000002,23.8,22.386470588235294,12.183771428571426,5.488000000000001,22.3075,33.434999999999995,10.489193548387101,12.700714285714282,13.245,15.431999999999999,27.607499999999998,22.45,37.846666666666664,11.238823529411764,31.39530303030302,22.003347826086966,21.967423822714665,19.366928571428577,10.711428571428577,13.568620689655173,31.11371428571428,40.80416666666667,25.26166666666667,61.63,15.547575757575755,22.008,43.89125,13.725333333333332,12.99655172413793,17.734517045454535,13.180540540540537,36.91142857142857,16.971785714285712,19.82478260869565,20.455428571428566,14.166093750000003,44.06948051948052,36.80336426914151,34.50149321266967,24.27788273615636,28.487844444444427,25.048422471910133,12.364894179894188,11.843684210526318,20.816666666666666
2020-01-14 14:30:00,17.026274509803923,10.212857142857144,23.733333333333334,23.432000000000002,12.57098591549295,4.57,22.294999999999998,33.415000000000006,9.845780000000001,12.608837209302324,13.48878787878788,15.463999999999999,27.373333333333335,22.433333333333334,37.67333333333334,11.586666666666664,30.759166666666662,21.888754155844175,22.324839650145762,19.557205882352946,10.708490566037735,13.1688,30.819142857142854,41.059999999999995,25.313333333333333,62.0,15.588484848484844,22.003333333333334,43.97375,13.783698630136984,13.12892857142857,18.192225609756093,13.369393939393937,36.95142857142857,17.300384615384612,20.000434782608696,20.386428571428564,14.417468354430396,43.93896103896105,36.77212616822433,34.39923076923079,24.959122807017533,28.63577367205542,25.49513679245282,12.437485875706214,11.671333333333335,20.866666666666664
2020-01-15 14:30:00,16.613080357142863,10.206666666666667,23.653333333333332,22.258235294117643,12.321488095238088,5.476000000000001,22.36,33.376999999999995,9.549837968749998,12.61279069767442,13.264722222222222,15.462,28.438666666666663,22.485000000000003,37.77833333333333,11.156666666666666,31.451212121212105,21.70774712446351,22.192756132756138,19.661578947368422,10.628703703703698,13.334999999999992,30.785999999999994,41.40145833333334,25.353333333333335,62.080000000000005,15.703030303030305,21.894,43.381249999999994,13.78917808219178,13.190000000000001,17.75713068181817,13.324857142857143,37.12428571428571,16.967857142857145,20.344347826086956,20.65392592592593,14.211328828828838,43.87558441558441,36.86509302325582,34.55412698412698,24.347222222222218,28.514855233852995,25.125293333333314,12.363198924731199,12.110769230769229,21.141666666666666
2020-01-16 14:30:00,16.587818181818182,10.049000000000001,23.709999999999997,22.370588235294118,12.267058823529412,5.444,17.85,33.661,9.608615384615387,12.681627906976743,13.078124999999998,15.540000000000001,29.79000000000001,22.515,38.225,11.003,31.540606060606066,22.08765486725664,22.423453237410072,19.475928571428568,10.751025641025636,13.835925925925928,30.990857142857152,42.90760869565217,25.42833333333333,62.84,15.581935483870973,21.93,43.64,13.835866666666664,13.149285714285712,18.012827988338184,13.32472222222222,37.32,17.164814814814815,20.750476190476192,20.86391304347826,14.261051454138702,44.40636363636363,37.1584222737819,34.79310657596371,24.491530944625392,28.819113082039923,25.43453777777778,12.369644128113888,11.970769230769232,21.066363636363636
2020-01-17 14:30:00,16.756651785714293,10.306,23.71666666666667,22.41,12.632767295597477,5.461999999999999,22.63,33.794,10.111362238805967,12.646744186046515,13.358888888888885,15.559999999999999,27.8,22.613333333333333,38.42166666666667,11.583809523809522,31.36567164179104,21.935931502145916,22.148502080443862,19.398085106382975,10.587368421052638,13.66241379310345,31.127714285714287,41.699999999999996,25.49,62.91,15.855151515151515,21.884999999999998,44.44375000000001,13.88864864864865,13.163928571428572,17.83149717514123,13.588235294117643,37.34357142857142,17.228148148148147,20.236086956521742,20.769499999999994,14.289174107142859,44.58909090909091,37.31034802784223,34.99101809954753,24.56179153094463,28.941495535714267,25.432122494432054,12.170581113801441,11.81,21.434166666666666
2020-01-21 14:30:00,16.69678571428571,10.257333333333332,23.273333333333337,21.893529411764703,12.653311258278146,5.414,22.61,33.77,9.935130317460324,12.40651162790698,13.412000000000004,15.37,27.731250000000003,22.605,38.22833333333333,11.5315,31.561363636363645,21.54125703862662,22.033120665742008,19.312253521126763,10.483035714285709,13.626206896551725,30.159428571428577,42.0759574468085,25.125,61.91,15.843030303030302,21.863,43.785000000000004,13.885342465753425,13.037241379310343,17.984913294797696,13.314722222222223,36.87785714285714,17.473076923076924,20.576521739130435,20.91807142857143,14.232589285714294,44.854473684210504,37.27076744186053,34.88639080459772,24.441465798045606,28.801937639198197,25.271135857461037,12.212877697841712,11.818947368421053,21.575833333333332
2020-01-22 14:30:00,17.125922330097097,10.262,23.42,22.00705882352941,12.49578571428571,5.824999999999999,26.27,33.777,9.61446153846154,12.234418604651166,13.35030303030303,15.435999999999998,27.72125,22.71166666666667,38.41833333333333,12.193333333333333,32.70645161290323,21.570127659574464,22.18219101123598,19.55221428571429,10.694444444444441,13.630689655172414,30.312857142857137,41.715,25.09166666666667,61.510000000000005,15.954687500000002,21.987000000000002,44.46625000000001,13.846712328767122,13.37375,18.473300653594787,13.310666666666666,36.792142857142856,19.22684210526316,20.5,20.808571428571437,14.285824999999996,44.67868421052629,38.60325925925928,36.15464114832537,25.565791366906478,29.024597701149403,25.736383371824473,12.554812680115283,11.913157894736841,21.620833333333334
2020-01-23 14:30:00,16.702142857142857,10.196666666666667,23.30333333333333,21.82058823529412,12.389349112426034,5.326,22.5925,33.851,9.321754193548383,12.25488372093023,13.335833333333332,15.412000000000003,27.549374999999998,22.436666666666667,38.355,11.827,31.24059701492537,21.62551951754386,22.33544540229885,19.529714285714277,10.621785714285721,13.588275862068965,29.838285714285718,41.518333333333345,27.651999999999997,62.195,15.933333333333328,21.959000000000003,44.713750000000005,13.888219178082188,13.025357142857143,17.80395480225988,13.311388888888892,36.77071428571429,18.128750000000004,20.475652173913044,20.94664285714286,14.236272321428572,44.82194805194805,37.224490740740755,35.03447963800904,24.451465798045614,28.84128603104214,25.292498886414297,12.27795396419439,12.254000000000003,21.784166666666664
2020-01-24 14:30:00,16.575475113122167,10.234,23.16,21.699411764705882,12.223771428571428,5.2540000000000004,22.384999999999998,33.45,9.618095844155842,12.089302325581393,13.258611111111113,15.354000000000003,27.613124999999997,22.496666666666666,37.99333333333333,11.49047619047619,31.161044776119397,21.33781405982907,21.988569444444476,19.249295774647894,10.616034482758623,13.58448275862069,29.472285714285707,40.84958333333333,25.370000000000005,61.74,15.934848484848482,21.788000000000004,44.241249999999994,13.731466666666666,13.479230769230771,17.7130985915493,13.196216216216213,36.55500000000001,16.408275862068965,20.782173913043476,20.91207142857143,14.174884792626736,44.378961038961016,36.905266821345684,34.71330316742083,24.203029315960904,28.57869179600885,24.99502222222222,12.19963302752293,11.595789473684214,21.815833333333334
2020-01-27 14:30:00,16.36611607142857,10.092,22.69666666666667,21.23647058823529,12.158685714285717,5.172000000000001,22.0325,33.001,9.478595443037976,11.874883720930233,13.111111111111112,15.030000000000001,26.944375000000004,22.00833333333333,37.425000000000004,11.527999999999999,30.81955223880596,20.784621148936168,21.549279778393355,18.883943661971834,10.638793103448283,13.500689655172412,28.68685714285715,40.38729166666665,25.215,60.38,15.770909090909086,21.416,42.725,13.598933333333337,13.44230769230769,17.528985915492964,13.143243243243244,35.74928571428571,16.281034482758617,20.701304347826092,20.797500000000007,13.96113839285714,43.278311688311675,36.339814385150795,34.142285067873345,23.85162866449511,28.17725055432374,24.721086666666675,12.235504807692307,11.870499999999996,21.709999999999997
2020-01-28 14:30:00,16.48883928571429,10.104666666666668,22.843333333333334,21.372941176470587,12.192701149425284,5.178,22.2825,33.274,9.470624861111107,11.952093023255815,13.187777777777775,15.13,27.166250000000005,21.939999999999998,37.88333333333333,11.817142857142857,31.819531250000015,21.01699256410257,21.741289875173354,19.11978723404255,10.644736842105262,13.576896551724136,29.014285714285712,40.825416666666655,31.085,60.76,15.890000000000004,21.562,43.661249999999995,13.709864864864864,13.341153846153846,17.630338028169007,13.36571428571429,35.99999999999999,16.35551724137931,20.28782608695652,21.23637037037038,14.068299776286345,44.00389610389611,36.701461716937345,34.56472850678732,24.037850162866444,28.457937915742807,24.962073333333326,12.297081339712918,11.769230769230774,21.8075
2020-01-29 14:30:00,16.442512562814066,10.145333333333333,22.74333333333333,21.38470588235294,12.31541666666666,5.156,22.19,33.238,9.489746835443036,11.991190476190473,13.257714285714286,15.009999999999996,27.27187500000001,22.185000000000002,37.940000000000005,11.830952380952379,33.420847457627126,21.004085106382984,21.8626939351199,18.993450704225342,10.790784313725496,13.823703703703703,29.05057142857143,40.75291666666667,25.319999999999997,60.92,15.866969696969694,21.51,43.29124999999999,13.658133333333335,13.142499999999998,18.454771241830077,13.294242424242425,35.98357142857143,16.976666666666667,20.551304347826086,21.71379844961241,14.075956873315377,44.53054054054054,36.65293981481482,35.165700934579434,23.96656862745099,28.53740492170023,24.62282062780268,12.386658653846148,12.075294117647058,21.8075
2020-01-30 14:30:00,16.68778801843319,10.136666666666667,22.540000000000003,21.09235294117647,12.209999999999997,5.1,22.0675,33.241,9.52800789473684,11.851395348837206,13.184722222222225,14.975999999999999,27.2125,22.046666666666667,38.31666666666667,11.785555555555554,30.93402985074628,20.74538531914893,21.677950138504162,19.144532374100713,11.047608695652173,13.733928571428574,29.383548387096774,40.43520833333332,25.12,60.735,15.897575757575758,21.423,42.985,13.649600000000007,12.67222222222222,17.718778409090916,13.381428571428572,35.85928571428571,16.376896551724137,20.404545454545456,20.85464285714286,14.057366071428577,43.99311688311689,36.78798611111111,34.69841628959277,24.05348534201956,28.43705099778269,24.867037777777785,12.368423645320204,12.1025,21.99166666666667
2020-01-31 14:30:00,16.26133928571428,10.046,22.03333333333333,20.651176470588233,12.18936781609195,5.087999999999999,21.744999999999997,33.092222222222226,9.643357534246574,11.652558139534884,13.000555555555557,14.735999999999999,26.930625,21.836666666666662,37.605,11.917894736842104,30.63029850746268,20.377284638297887,21.35123268698063,18.69964788732394,10.715714285714284,13.484137931034482,28.07999999999999,39.79708333333334,25.028333333333332,59.125,15.765454545454542,21.001,41.996249999999996,13.494533333333331,13.36481481481482,17.467915492957758,13.140810810810814,35.11642857142857,16.25,20.71913043478261,20.64649999999999,13.870691964285715,42.975714285714275,36.11597222222222,34.08590497737556,23.6311074918567,27.91660753880265,24.355075555555555,12.297587822014062,12.120000000000001,21.864166666666666
2020-02-03 14:30:00,16.342276785714287,10.083333333333336,22.173333333333332,20.718235294117648,12.170685714285709,5.042,21.9675,33.416,10.005778983050845,11.623488372093023,13.051388888888887,14.759999999999996,26.973125000000003,21.858333333333338,37.915,11.651052631578946,30.922272727272727,20.529508893617013,21.49295013850417,18.774507042253504,10.700714285714286,13.537241379310343,28.28028571428573,40.23083333333333,24.80666666666667,59.315,15.806060606060603,21.222,42.75,13.533600000000003,11.150434782608695,17.53825352112676,13.155675675675678,35.64071428571429,16.319310344827585,20.449565217391307,20.690357142857124,13.943593750000005,43.55896103896103,36.400347222222244,34.416824324324345,23.73732899022802,28.151596452328164,24.581271111111125,12.242860411899313,11.895499999999997,21.9275
2020-02-04 14:30:00,16.5709865470852,10.126000000000001,22.636666666666667,21.28,12.169085365853658,5.044,22.165,33.982000000000006,9.669489117647057,12.070243902439024,13.193428571428573,15.014,27.369375,22.246666666666666,38.33833333333333,10.969090909090909,31.654375,21.042127659574472,21.93142458100559,19.07084507042253,10.71370370370371,13.923333333333337,29.24285714285714,41.13108695652174,25.271666666666665,60.4,15.811612903225802,21.466,43.21375,13.616756756756761,13.05793103448276,17.826494252873545,13.202702702702705,36.247142857142855,16.719259259259257,20.112173913043478,20.893928571428575,14.173963553530768,44.638311688311674,37.07790697674418,35.047702702702715,24.1151644736842,28.708549107142876,25.01285267857142,12.375241545893727,11.877500000000001,21.772499999999997
2020-02-05 14:30:00,16.67651785714286,10.149333333333333,22.840000000000003,21.41941176470588,12.282409638554217,5.098000000000001,22.1325,34.126999999999995,9.516495189873416,11.924186046511629,13.325833333333335,15.12,27.595625,22.513333333333332,38.86333333333334,12.027333333333333,31.09044776119401,21.41606822222223,22.049375000000005,19.441726618705044,10.627321428571431,13.668620689655166,29.328,41.733958333333334,25.465,61.285,15.955454545454542,21.619,43.41375000000001,13.681486486486484,13.05642857142857,17.594643874643864,13.242162162162161,36.85785714285715,17.109642857142855,20.067391304347826,20.952158273381293,14.226524663677136,44.1792105263158,37.474883720930244,35.58094688221711,24.3801302931596,28.80395089285716,25.21450444444444,12.316634382566596,11.926842105263157,21.885
2020-02-06 14:30:00,16.729910313901346,10.272499999999999,23.02333333333333,21.645294117647058,12.334940476190472,5.11,22.3925,34.349999999999994,9.59738578947369,11.67325,13.198529411764703,15.185999999999998,27.634375000000002,22.455,38.83833333333333,11.651874999999999,31.17059701492537,21.20779931914893,22.098878116343517,19.217042253521125,10.649649122807022,13.924814814814814,29.69,41.816875,25.66333333333333,61.075,15.961818181818183,21.77,42.945,13.773424657534242,13.066551724137929,17.841661971830987,13.576470588235296,36.75714285714286,17.133571428571432,20.249999999999996,21.053956834532375,14.2548322147651,45.0287012987013,37.495208333333345,35.42006772009028,24.452941176470592,28.777405764966737,25.201542410714307,12.267086247086251,11.864736842105264,21.900833333333335
2020-02-07 14:30:00,16.622455357142847,10.279333333333334,22.74666666666667,21.45705882352941,12.346220930232555,5.093999999999999,22.410000000000004,33.89,9.600038805970149,11.71139534883721,13.268333333333336,15.070000000000002,27.43625,22.066666666666666,38.716666666666676,11.26941176470588,31.066119402985066,20.95314459574469,21.93717451523546,19.040985915492957,10.664561403508774,13.694482758620689,29.45257142857143,41.39791666666667,25.63166666666667,60.660000000000004,15.891818181818184,22.314444444444444,42.126250000000006,13.714533333333335,13.368518518518515,17.784647887323935,13.360555555555559,36.17785714285714,17.58923076923077,19.991304347826087,21.15601449275362,14.17966517857142,44.687142857142874,37.29020833333338,35.17644144144146,24.25654723127035,28.543170731707317,24.896942222222222,12.334,11.869499999999999,21.84833333333333
2020-02-10 14:30:00,16.69982142857142,10.372000000000002,22.77,21.49,12.29382857142857,5.066,22.57,34.218,9.468705600000003,11.599302325581396,13.315277777777778,15.126,27.510625,22.10166666666667,38.88333333333333,11.858999999999998,31.153283582089546,20.96061306382978,22.014556786703597,19.085915492957746,10.84078431372549,13.72965517241379,29.633142857142854,41.65,25.614999999999995,60.79,15.954242424242429,21.682999999999996,41.65249999999999,13.7572,13.229285714285714,17.86301408450702,13.368333333333332,36.269285714285715,17.150000000000002,20.24782608695653,21.17335714285715,14.23995535714285,45.23051948051948,37.695034965034985,35.528148984198644,24.365928338762235,28.77684444444445,25.085782511210745,12.443426395939065,11.883750000000001,21.920833333333334
2020-02-11 14:30:00,17.187326732673263,10.448571428571428,22.956666666666667,21.65058823529412,12.285333333333332,5.0840000000000005,22.6125,34.528000000000006,9.61694757142857,11.694883720930232,13.155333333333333,15.244,28.571999999999996,22.393333333333334,39.07,11.933124999999999,32.28365079365079,21.291619000000008,22.285974576271204,19.570724637681153,10.742244897959184,13.751379310344829,29.910571428571426,41.84375000000001,25.648333333333337,61.099999999999994,16.12727272727273,21.744999999999997,42.568749999999994,13.843088235294124,13.52695652173913,17.941757925072043,13.376388888888888,36.545,17.42,20.270434782608696,21.521102941176494,14.31931818181819,45.373116883116886,37.68526682134572,35.656099773242616,24.709523809523812,29.236513761467876,25.461306636155612,12.087011173184356,12.30090909090909,22.026666666666667
2020-02-12 14:30:00,16.838080357142854,10.351666666666667,23.156666666666666,21.900588235294116,12.528967741935485,5.136,22.795,34.843999999999994,9.336604029850744,11.867674418604647,13.390833333333335,15.284,27.758125000000003,22.474999999999998,44.714,11.968124999999999,32.416190476190486,21.400699234042545,22.290916666666682,19.42326241134751,10.689607843137258,12.312962962962965,30.33857142857143,42.028749999999995,25.765,61.615,16.27,21.712,42.98375,13.896712328767121,13.08107142857143,17.9687323943662,13.567812499999999,36.785000000000004,17.703846153846158,20.092608695652174,22.051039999999997,14.38402247191012,45.85129870129871,37.847731481481475,35.94079006772005,24.640229508196718,29.300495495495504,25.445261261261265,12.524373401534525,12.91,22.041666666666668
2020-02-13 14:30:00,17.16032407407408,10.324666666666667,23.103333333333335,21.781764705882352,12.694379084967322,5.148000000000001,22.8075,35.465555555555554,9.443294305555554,12.232250000000004,13.551176470588231,15.180000000000001,27.663125000000004,22.363333333333333,39.15,11.738947368421051,31.95274193548389,21.30875714893618,22.23377437325903,19.912706766917292,10.757200000000001,13.940357142857142,30.137428571428565,41.91458333333333,25.653333333333332,61.605,16.17848484848485,21.677,42.73625,13.978333333333332,13.527499999999996,18.138173913043477,13.525882352941178,36.82714285714286,17.339259259259258,20.253913043478263,21.478571428571414,14.440940366972486,45.77618421052633,37.79699074074075,35.95296380090494,24.992089041095888,29.730281690140828,25.504878103837502,12.612628398791545,12.509,22.233333333333334
